time,seconds_elapsed,z,y,x
1641191871072649500,0.9856494140625,7.40939998626709,0.5399999618530273,-6.401399612426758
1641191871082649300,0.9956494140625,7.359799861907959,0.33739998936653137,-6.4721999168396
1641191871092661800,1.005661865234375,7.2789998054504395,0.03669999912381172,-6.571499824523926
1641191871102649300,1.0156494140625,7.211699962615967,-0.21449999511241913,-6.6417999267578125
1641191871112649500,1.0256494140625,7.13539981842041,-0.45489999651908875,-6.711799621582031
1641191871122649300,1.0356494140625,7.065399646759033,-0.6385999917984009,-6.770599842071533
1641191871132654000,1.045654052734375,6.963899612426758,-0.8455999493598938,-6.852599620819092
1641191871142655700,1.05565576171875,6.859599590301514,-1.0384999513626099,-6.930799961090088
1641191871152648000,1.06564794921875,6.763899803161621,-1.2238999605178833,-6.99429988861084
1641191871162649300,1.0756494140625,6.6651997566223145,-1.440500020980835,-7.047599792480469
1641191871172649500,1.0856494140625,6.60129976272583,-1.622499942779541,-7.0680999755859375
1641191871182649300,1.0956494140625,6.562099933624268,-1.768899917602539,-7.069599628448486
1641191871192654000,1.105654052734375,6.501999855041504,-1.992799997329712,-7.065499782562256
1641191871202649300,1.1156494140625,6.457499980926514,-2.1505000591278076,-7.059999942779541
1641191871212648000,1.12564794921875,6.403199672698975,-2.295599937438965,-7.063899993896484
1641191871222647800,1.135647705078125,6.279699802398682,-2.517400026321411,-7.099099636077881
1641191871232648000,1.14564794921875,6.129799842834473,-2.7296998500823975,-7.151399612426758
1641191871242655700,1.15565576171875,6.0192999839782715,-2.870299816131592,-7.190099716186523
1641191871252648000,1.16564794921875,5.84660005569458,-3.062700033187866,-7.252999782562256
1641191871262647800,1.175647705078125,5.672199726104736,-3.2453999519348145,-7.311800003051758
1641191871272648000,1.18564794921875,5.46999979019165,-3.447700023651123,-7.372999668121338
1641191871282649300,1.1956494140625,5.307799816131592,-3.6076998710632324,-7.414899826049805
1641191871292652500,1.205652587890625,5.154599666595459,-3.7634999752044678,-7.445399761199951
1641191871302649300,1.2156494140625,5.046499729156494,-3.888899803161621,-7.455099582672119
1641191871312649500,1.2256494140625,4.938899993896484,-4.046000003814697,-7.44350004196167
1641191871322649300,1.2356494140625,4.861599922180176,-4.202699661254883,-7.407399654388428
1641191871332649500,1.2456494140625,4.799599647521973,-4.362199783325195,-7.355499744415283
1641191871342657300,1.2556572265625,4.716700077056885,-4.56279993057251,-7.287099838256836
1641191871352649500,1.2656494140625,4.632699966430664,-4.737599849700928,-7.2291998863220215
1641191871362649300,1.2756494140625,4.558399677276611,-4.875199794769287,-7.184899806976318
1641191871372649500,1.2856494140625,4.4430999755859375,-5.061699867248535,-7.127899646759033
1641191871382649300,1.2956494140625,4.371200084686279,-5.163000106811523,-7.099599838256836
1641191871392658700,1.30565869140625,4.2606000900268555,-5.2957000732421875,-7.0690999031066895
1641191871402651000,1.31565087890625,4.218800067901611,-5.345699787139893,-7.05649995803833
1641191871412649500,1.3256494140625,4.189599990844727,-5.388899803161621,-7.040999889373779
1641191871422649300,1.3356494140625,4.181600093841553,-5.4151997566223145,-7.025599956512451
1641191871432649500,1.3456494140625,4.1774001121521,-5.447700023651123,-7.002899646759033
1641191871442654000,1.355654052734375,4.174200057983398,-5.491600036621094,-6.970399856567383
1641191871452649500,1.3656494140625,4.173799991607666,-5.52239990234375,-6.946300029754639
1641191871462649300,1.3756494140625,4.152400016784668,-5.565700054168701,-6.924499988555908
1641191871472649500,1.3856494140625,4.0980000495910645,-5.626100063323975,-6.90809965133667
1641191871482649300,1.3956494140625,4.042599678039551,-5.668399810791016,-6.906199932098389
1641191871492649500,1.4056494140625,3.951200008392334,-5.726799964904785,-6.910899639129639
1641191871502649300,1.4156494140625,3.836599826812744,-5.790999889373779,-6.921999931335449
1641191871512649500,1.4256494140625,3.684799909591675,-5.870800018310547,-6.937099933624268
1641191871522649300,1.4356494140625,3.5809998512268066,-5.936100006103516,-6.935999870300293
1641191871532649500,1.4456494140625,3.5023999214172363,-5.9923996925354,-6.927700042724609
1641191871542651000,1.45565087890625,3.434799909591675,-6.029699802398682,-6.929199695587158
1641191871552649500,1.4656494140625,3.3808999061584473,-6.043799877166748,-6.943399906158447
1641191871562649300,1.4756494140625,3.31499981880188,-6.054999828338623,-6.965399742126465
1641191871572649500,1.4856494140625,3.2581000328063965,-6.065399646759033,-6.983199596405029
1641191871582649300,1.4956494140625,3.210700035095215,-6.077199935913086,-6.994799613952637
1641191871592658700,1.50565869140625,3.1503000259399414,-6.095999717712402,-7.00600004196167
1641191871602649300,1.5156494140625,3.1087000370025635,-6.10129976272583,-7.019899845123291
1641191871612648000,1.52564794921875,2.992799997329712,-6.1219000816345215,-7.052299976348877
1641191871622649300,1.5356494140625,2.9076998233795166,-6.133299827575684,-7.077899932861328
1641191871632648000,1.54564794921875,2.7335000038146973,-6.161499977111816,-7.122699737548828
1641191871642654000,1.555654052734375,2.6125998497009277,-6.176799774169922,-7.154699802398682
1641191871652648000,1.56564794921875,2.440500020980835,-6.191699981689453,-7.202399730682373
1641191871662647800,1.575647705078125,2.338599920272827,-6.184599876403809,-7.242300033569336
1641191871672648000,1.58564794921875,2.237799882888794,-6.1545000076293945,-7.299599647521973
1641191871682647800,1.595647705078125,2.1643998622894287,-6.0971999168396,-7.3694000244140625
1641191871692651000,1.605651123046875,2.1126999855041504,-6.013199806213379,-7.452999591827393
1641191871702649300,1.6156494140625,2.0741000175476074,-5.908199787139893,-7.547199726104736
1641191871712649500,1.6256494140625,2.0277998447418213,-5.77269983291626,-7.663699626922607
1641191871722649300,1.6356494140625,1.976699948310852,-5.687399864196777,-7.740499973297119
1641191871732649500,1.6456494140625,1.882699966430664,-5.610699653625488,-7.819499969482422
1641191871742652400,1.65565234375,1.7673999071121216,-5.563299655914307,-7.87999963760376
1641191871752649500,1.6656494140625,1.6431999206542969,-5.526899814605713,-7.932299613952637
1641191871762649300,1.6756494140625,1.514299988746643,-5.485599994659424,-7.986499786376953
1641191871772649500,1.6856494140625,1.371899962425232,-5.42519998550415,-8.053199768066406
1641191871782649300,1.6956494140625,1.2685999870300293,-5.376499652862549,-8.102700233459473
1641191871792661800,1.705661865234375,1.1787999868392944,-5.323299884796143,-8.151199340820312
1641191871802649300,1.7156494140625,1.1359000205993652,-5.282700061798096,-8.183599472045898
1641191871812649500,1.7256494140625,1.097599983215332,-5.206899642944336,-8.237299919128418
1641191871822649300,1.7356494140625,1.052899956703186,-5.08459997177124,-8.319099426269531
1641191871832649500,1.7456494140625,1.0082999467849731,-4.990699768066406,-8.381199836730957
1641191871842657300,1.7556572265625,0.9339999556541443,-4.892399787902832,-8.447599411010742
1641191871852649500,1.7656494140625,0.8585000038146973,-4.8267998695373535,-8.493199348449707
1641191871862649300,1.7756494140625,0.770799994468689,-4.767099857330322,-8.535200119018555
1641191871872649500,1.7856494140625,0.6962999701499939,-4.727499961853027,-8.563599586486816
1641191871882649300,1.7956494140625,0.6394000053405762,-4.7083001136779785,-8.57859992980957
1641191871892661800,1.805661865234375,0.5843999981880188,-4.696300029754639,-8.589099884033203
1641191871902649300,1.8156494140625,0.5546999573707581,-4.683099746704102,-8.598199844360352
1641191871912649500,1.8256494140625,0.49789997935295105,-4.640500068664551,-8.624799728393555
1641191871922649300,1.8356494140625,0.446399986743927,-4.588599681854248,-8.65530014038086
1641191871932649500,1.8456494140625,0.3813999891281128,-4.492099761962891,-8.70889949798584
1641191871942654000,1.855654052734375,0.32349997758865356,-4.367599964141846,-8.774299621582031
1641191871952649500,1.8656494140625,0.27230000495910645,-4.236299991607666,-8.84019947052002
1641191871962649300,1.8756494140625,0.23119999468326569,-4.1178998947143555,-8.897099494934082
1641191871972649500,1.8856494140625,0.17019999027252197,-4.009699821472168,-8.947799682617188
1641191871982647800,1.895647705078125,0.11109999567270279,-3.9672999382019043,-8.967599868774414
1641191871992652500,1.905652587890625,0.020999999716877937,-3.957199811935425,-8.972700119018555
1641191872002647800,1.915647705078125,-0.07970000058412552,-3.982999801635742,-8.960899353027344
1641191872012648000,1.92564794921875,-0.22849999368190765,-4.051700115203857,-8.927499771118164
1641191872022649300,1.9356494140625,-0.2824999988079071,-4.085899829864502,-8.910399436950684
1641191872032648000,1.94564794921875,-0.37059998512268066,-4.149499893188477,-8.877699851989746
1641191872042654000,1.955654052734375,-0.40609997510910034,-4.179299831390381,-8.862099647521973
1641191872052648000,1.96564794921875,-0.4227999746799469,-4.196399688720703,-8.853300094604492
1641191872062647800,1.975647705078125,-0.4180999994277954,-4.195099830627441,-8.854100227355957
1641191872072648000,1.98564794921875,-0.4039999842643738,-4.179599761962891,-8.862099647521973
1641191872082647800,1.995647705078125,-0.3798999786376953,-4.14739990234375,-8.878299713134766
1641191872092652500,2.005652587890625,-0.34540000557899475,-4.107500076293945,-8.898200035095215
1641191872102647800,2.015647705078125,-0.29679998755455017,-4.0671000480651855,-8.918499946594238
1641191872112649500,2.0256494140625,-0.20069999992847443,-4.0142998695373535,-8.944999694824219
1641191872122649300,2.0356494140625,-0.0616999976336956,-3.9667999744415283,-8.968299865722656
1641191872132649500,2.0456494140625,0.15389999747276306,-3.922299861907959,-8.986700057983398
1641191872142649300,2.0556494140625,0.37599998712539673,-3.899399995803833,-8.990099906921387
1641191872152649500,2.0656494140625,0.6319000124931335,-3.8902997970581055,-8.979700088500977
1641191872162649300,2.0756494140625,0.8537999987602234,-3.8912999629974365,-8.960899353027344
1641191872172649500,2.0856494140625,1.125499963760376,-3.899099826812744,-8.927499771118164
1641191872182649300,2.0956494140625,1.3514000177383423,-3.9121999740600586,-8.890299797058105
1641191872192649500,2.1056494140625,1.517799973487854,-3.9265999794006348,-8.856999397277832
1641191872202649300,2.1156494140625,1.622399926185608,-3.9405999183654785,-8.832200050354004
1641191872212649500,2.1256494140625,1.6754999160766602,-3.9591000080108643,-8.814099311828613
1641191872222649300,2.1356494140625,1.664199948310852,-3.9807000160217285,-8.80639934539795
1641191872232649500,2.1456494140625,1.6333999633789062,-4.000699996948242,-8.803199768066406
1641191872242649300,2.1556494140625,1.605199933052063,-4.029200077056885,-8.795299530029297
1641191872252649500,2.1656494140625,1.586899995803833,-4.087800025939941,-8.771599769592285
1641191872262649300,2.1756494140625,1.6033999919891357,-4.135799884796143,-8.745999336242676
1641191872272649500,2.1856494140625,1.6825000047683716,-4.215199947357178,-8.693099975585938
1641191872282654000,2.195654052734375,1.7531999349594116,-4.252099990844727,-8.661099433898926
1641191872292649500,2.2056494140625,1.882599949836731,-4.291199684143066,-8.614500045776367
1641191872302649300,2.2156494140625,2.045799970626831,-4.313999652862549,-8.565799713134766
1641191872312649500,2.2256494140625,2.246299982070923,-4.320399761199951,-8.512199401855469
1641191872322649300,2.2356494140625,2.485100030899048,-4.311399936676025,-8.45009994506836
1641191872332652500,2.245652587890625,2.8004000186920166,-4.285999774932861,-8.363999366760254
1641191872342649300,2.2556494140625,3.0673999786376953,-4.256700038909912,-8.28499984741211
1641191872352649500,2.2656494140625,3.277599811553955,-4.226799964904785,-8.219499588012695
1641191872362649300,2.2756494140625,3.540799856185913,-4.179500102996826,-8.134099960327148
1641191872372649500,2.2856494140625,3.808499813079834,-4.120599746704102,-8.042699813842773
1641191872382654000,2.295654052734375,4.1367998123168945,-4.0329999923706055,-7.923999786376953
1641191872392648000,2.30564794921875,4.422999858856201,-3.9447999000549316,-7.8130998611450195
1641191872402649300,2.3156494140625,4.666399955749512,-3.8620998859405518,-7.712100028991699
1641191872412648000,2.32564794921875,4.983799934387207,-3.746500015258789,-7.569299697875977
1641191872422647800,2.335647705078125,5.397199630737305,-3.589399814605713,-7.358999729156494
1641191872432658700,2.34565869140625,5.674200057983398,-3.4788999557495117,-7.201999664306641
1641191872442647800,2.355647705078125,5.957299709320068,-3.3526999950408936,-7.031299591064453
1641191872452648000,2.36564794921875,6.196099758148193,-3.2268998622894287,-6.882199764251709
1641191872462647800,2.375647705078125,6.384899616241455,-3.1011998653411865,-6.766499996185303
1641191872472648000,2.38564794921875,6.501499652862549,-2.9995999336242676,-6.700899600982666
1641191872482660400,2.395660400390625,6.614699840545654,-2.8720998764038086,-6.645699977874756
1641191872492648000,2.40564794921875,6.712100028991699,-2.7476999759674072,-6.600499629974365
1641191872502647800,2.415647705078125,6.802099704742432,-2.630199909210205,-6.556099891662598
1641191872512648000,2.42564794921875,6.899499893188477,-2.4995999336242676,-6.505300045013428
1641191872522647800,2.435647705078125,6.973799705505371,-2.3959999084472656,-6.464799880981445
1641191872532661800,2.445661865234375,7.04040002822876,-2.3041000366210938,-6.425999641418457
1641191872542649300,2.4556494140625,7.111499786376953,-2.2119998931884766,-6.379799842834473
1641191872552649500,2.4656494140625,7.19849967956543,-2.1061999797821045,-6.317800045013428
1641191872562649300,2.4756494140625,7.293900012969971,-1.9905999898910522,-6.245499610900879
1641191872572649500,2.4856494140625,7.41379976272583,-1.8365999460220337,-6.150699615478516
1641191872582652400,2.49565234375,7.511999607086182,-1.6930999755859375,-6.072299957275391
1641191872592649500,2.5056494140625,7.5914998054504395,-1.563599944114685,-6.0077996253967285
1641191872602649300,2.5156494140625,7.689399719238281,-1.3870999813079834,-5.92609977722168
1641191872612649500,2.5256494140625,7.8048996925354,-1.1538000106811523,-5.824199676513672
1641191872622649300,2.5356494140625,7.860599994659424,-1.0343999862670898,-5.771399974822998
1641191872632651000,2.545651123046875,7.940999984741211,-0.8531000018119812,-5.690399646759033
1641191872642649300,2.5556494140625,7.985199928283691,-0.7541999816894531,-5.642399787902832
1641191872652649500,2.5656494140625,8.026700019836426,-0.6556999683380127,-5.59559965133667
1641191872662649300,2.5756494140625,8.058300018310547,-0.5744999647140503,-5.559000015258789
1641191872672649500,2.5856494140625,8.084199905395508,-0.501800000667572,-5.528299808502197
1641191872682649300,2.5956494140625,8.107600212097168,-0.4315999746322632,-5.499899864196777
1641191872692651000,2.605651123046875,8.1343994140625,-0.34439998865127563,-5.466399669647217
1641191872702649300,2.6156494140625,8.154600143432617,-0.2831999957561493,-5.439799785614014
1641191872712649500,2.6256494140625,8.182299613952637,-0.2020999938249588,-5.401599884033203
1641191872722649300,2.6356494140625,8.212200164794922,-0.12029999494552612,-5.358599662780762
1641191872732649500,2.6456494140625,8.249099731445312,-0.028099998831748962,-5.302999973297119
1641191872742652400,2.65565234375,8.272600173950195,0.024399999529123306,-5.266200065612793
1641191872752649500,2.6656494140625,8.297200202941895,0.08659999817609787,-5.22659969329834
1641191872762649300,2.6756494140625,8.304299354553223,0.11719999462366104,-5.214799880981445
1641191872772649500,2.6856494140625,8.302499771118164,0.14909999072551727,-5.216799736022949
1641191872782649300,2.6956494140625,8.298699378967285,0.16279999911785126,-5.222399711608887
1641191872792660200,2.70566015625,8.293399810791016,0.1784999966621399,-5.230400085449219
1641191872802649300,2.7156494140625,8.295199394226074,0.1842999905347824,-5.227399826049805
1641191872812648000,2.72564794921875,8.308599472045898,0.1930999904870987,-5.205599784851074
1641191872822647800,2.735647705078125,8.32289981842041,0.19419999420642853,-5.182699680328369
1641191872832648000,2.74564794921875,8.353899955749512,0.18979999423027039,-5.132800102233887
1641191872842662000,2.755661865234375,8.377599716186523,0.17960000038146973,-5.094399929046631
1641191872852648000,2.76564794921875,8.403800010681152,0.15860000252723694,-5.051799774169922
1641191872862647800,2.775647705078125,8.422800064086914,0.12919999659061432,-5.020899772644043
1641191872872648000,2.78564794921875,8.433199882507324,0.0940999984741211,-5.0040998458862305
1641191872882647800,2.795647705078125,8.436999320983887,0.04989999905228615,-4.99839973449707
1641191872892655600,2.805655517578125,8.433099746704102,0.010099999606609344,-5.005199909210205
1641191872902647800,2.815647705078125,8.426899909973145,-0.013599999248981476,-5.015699863433838
1641191872912648000,2.82564794921875,8.409600257873535,-0.044499997049570084,-5.044399738311768
1641191872922647800,2.835647705078125,8.39900016784668,-0.0616999976336956,-5.061800003051758
1641191872932648000,2.84564794921875,8.387100219726562,-0.0802999958395958,-5.081199645996094
1641191872942658800,2.855658935546875,8.381599426269531,-0.09690000116825104,-5.089999675750732
1641191872952649500,2.8656494140625,8.379799842834473,-0.11889999359846115,-5.092499732971191
1641191872962649300,2.8756494140625,8.380000114440918,-0.14549998939037323,-5.091599941253662
1641191872972649500,2.8856494140625,8.378899574279785,-0.19039998948574066,-5.091799736022949
1641191872982649300,2.8956494140625,8.374499320983887,-0.2465999871492386,-5.09660005569458
1641191872992661800,2.905661865234375,8.362500190734863,-0.3335999846458435,-5.1113996505737305
1641191873002652400,2.91565234375,8.35629940032959,-0.38679999113082886,-5.1178998947143555
1641191873012649500,2.9256494140625,8.351900100708008,-0.45329999923706055,-5.1194000244140625
1641191873022649300,2.9356494140625,8.353499412536621,-0.5065999627113342,-5.1118998527526855
1641191873032649500,2.9456494140625,8.361899375915527,-0.5701000094413757,-5.091399669647217
1641191873042655700,2.95565576171875,8.377399444580078,-0.6306999921798706,-5.058799743652344
1641191873052649500,2.9656494140625,8.398300170898438,-0.6881999969482422,-5.01639986038208
1641191873062649300,2.9756494140625,8.425600051879883,-0.7551999688148499,-4.960599899291992
1641191873072649500,2.9856494140625,8.446399688720703,-0.8150999546051025,-4.915499687194824
1641191873082649300,2.9956494140625,8.45580005645752,-0.8689000010490417,-4.890100002288818
1641191873092660200,3.00566015625,8.44909954071045,-0.9558999538421631,-4.8856000900268555
1641191873102649300,3.0156494140625,8.432299613952637,-1.0020999908447266,-4.905200004577637
1641191873112649500,3.0256494140625,8.36829948425293,-1.0655999183654785,-5.0005998611450195
1641191873122649300,3.0356494140625,8.299699783325195,-1.1009999513626099,-5.105999946594238
1641191873132649500,3.0456494140625,8.14579963684082,-1.139799952507019,-5.339900016784668
1641191873142654000,3.055654052734375,8.007399559020996,-1.1638000011444092,-5.54040002822876
1641191873152649500,3.0656494140625,7.7216997146606445,-1.204699993133545,-5.9238996505737305
1641191873162649300,3.0756494140625,7.538099765777588,-1.2396999597549438,-6.148900032043457
1641191873172649500,3.0856494140625,7.2281999588012695,-1.3102999925613403,-6.496500015258789
1641191873182649300,3.0956494140625,6.7967000007629395,-1.4437999725341797,-6.920199871063232
1641191873192654000,3.105654052734375,6.326399803161621,-1.6418999433517456,-7.310999870300293
1641191873202649300,3.1156494140625,6.052099704742432,-1.7972999811172485,-7.503999710083008
1641191873212649500,3.1256494140625,5.712699890136719,-2.0376999378204346,-7.705899715423584
1641191873222649300,3.1356494140625,5.347499847412109,-2.3452999591827393,-7.878599643707275
1641191873232648000,3.14564794921875,4.995299816131592,-2.686800003051758,-7.999799728393555
1641191873242657300,3.1556572265625,4.592899799346924,-3.125499963760376,-8.081199645996094
1641191873252648000,3.16564794921875,4.270400047302246,-3.5147998332977295,-8.098099708557129
1641191873262647800,3.175647705078125,3.958099842071533,-3.9214999675750732,-8.069999694824219
1641191873272648000,3.18564794921875,3.728599786758423,-4.258500099182129,-8.008199691772461
1641191873282647800,3.195647705078125,3.484299898147583,-4.678499698638916,-7.882899761199951
1641191873292651000,3.205651123046875,3.296099901199341,-5.081599712371826,-7.712399959564209
1641191873302647800,3.215647705078125,3.177500009536743,-5.4452996253967285,-7.511399745941162
1641191873312648000,3.22564794921875,3.1331000328063965,-5.8090996742248535,-7.2530999183654785
1641191873322647800,3.235647705078125,3.1668999195098877,-5.996200084686279,-7.084099769592285
1641191873332648000,3.24564794921875,3.255699872970581,-6.163699626922607,-6.89769983291626
1641191873342652400,3.25565234375,3.3583998680114746,-6.281300067901611,-6.740599632263184
1641191873352648000,3.26564794921875,3.4492998123168945,-6.3725996017456055,-6.607699871063232
1641191873362647800,3.275647705078125,3.5189998149871826,-6.447700023651123,-6.497200012207031
1641191873372649500,3.2856494140625,3.5869998931884766,-6.513399600982666,-6.393599987030029
1641191873382649300,3.2956494140625,3.6294000148773193,-6.54040002822876,-6.341799736022949
